setting,scan,tic,g,drift_obs_ppm,drift_state_ppm,residual_ppm,width_obs_ppm
ModeA_points,101,5188003.0798950195,0.06931666023139998,-12.282620798470195,-11.454461244453476,-0.8281595540167181,0.0
ModeA_points,102,4293570.498188019,0.043913470774865744,-10.825855343193666,-11.265879474075533,0.4400241308818664,0.0
ModeA_points,103,4304387.160774231,0.04422067976365342,-9.439640903839628,-10.71800790300476,1.278366999165133,10.086942407070866
ModeA_points,104,4902058.185264587,0.06119540829918324,-12.460218434606057,-11.24067106248515,-1.219547372120907,0.0
ModeA_points,105,4253862.964233398,0.04278571891460154,-4.837005631227191,-9.319571433107763,4.482565801880572,0.0
ModeA_points,106,4042722.4803390503,0.03678902131658238,-10.286323799230649,-9.60959714294463,-0.6767266562860197,0.0
ModeA_points,107,3858367.503051758,0.03155307116106995,-3.7365023726328426,-7.847668711851093,4.111166339218251,2.2228254277333717
ModeA_points,108,4462832.403274536,0.04872075567327662,-9.544061982096428,-8.356586692924694,-1.1874752891717346,0.0
ModeA_points,109,3412083.8591529876,0.01887796496617206,-4.527448969424043,-7.2078453758744985,2.6803964064504555,0.0
ModeA_points,110,3496059.4582128525,0.021262994420904645,-10.125337324805425,-8.083092960553776,-2.0422443642516495,5.4370496823783165
ModeA_points,111,3264508.66105026,0.014686614166613172,-4.041525437707841,-6.870622703699995,2.8290972659921545,0.0
ModeA_points,112,3260989.9749182463,0.014586678350009716,-9.623991038801034,-7.696633204230307,-1.927357834570727,0.0
ModeA_points,113,3404458.8074986935,0.018661402381409974,-8.343199371118901,-7.890603054296885,-0.4525963168220164,0.0
ModeA_points,114,3346944.188667178,0.017027903346850042,-3.541521060592336,-6.585878456185521,3.0443573955931846,0.0
ModeA_points,115,3590300.906801939,0.023939588970488077,-9.915507991112818,-7.58476731666371,-2.3307406744491086,6.208884444998613
ModeA_points,116,3344768.545293331,0.016966111902814975,-3.6412311597608276,-6.401706469592845,2.760475309832018,0.0
ModeA_points,117,3256142.8438620567,0.01444901276060773,-5.432952762464976,-6.111080357454485,0.6781275949895091,0.0
ModeA_points,118,3450455.526619017,0.019967776270387264,-8.273144385792337,-6.759699565955841,-1.5134448198364963,17.932123320908055
ModeA_points,119,3154716.690476656,0.011568362119080825,-4.143749142523443,-5.974914438926121,1.8311652964026779,0.0
ModeA_points,120,3875370.5659599304,0.03203598293914198,-10.341191655857799,-7.284797604005624,-3.056394051852174,0.0
ModeA_points,121,3373879.430688083,0.017792903493433248,-8.24115593881793,-7.5717051044493155,-0.6694508343686136,0.0
ModeA_points,122,3647135.86583817,0.025553784675877416,-3.5783863549183668,-6.373709479590031,2.795323124671664,0.0
ModeA_points,123,3891310.0801392533,0.032488688382597185,-9.720478597487531,-7.377740214959281,-2.3427383825282506,0.0
ModeA_points,124,4549336.171291776,0.051177588812619794,-9.639802695060599,-8.056358958989676,-1.5834437360709224,0.0
ModeA_points,125,4040755.8948100805,0.03673316742016064,-9.343777674789932,-8.442584573729754,-0.9011931010601781,0.0
ModeA_points,126,3795392.6009188592,0.029764492119331985,-8.986683877595736,-8.605814364889548,-0.3808695127061874,3.0049178705416493
ModeA_points,127,4013251.5364751406,0.03595200354045331,-9.305415761257944,-8.815694783800067,-0.48972097745787657,0.0
ModeA_points,128,3863580.5674057007,0.03170112978968071,-4.2371148291956535,-7.4421207974187435,3.20500596822309,0.0
ModeA_points,129,3766821.2320861816,0.028953023585723953,-10.790504882036,-8.44663602280392,-2.3438688592320798,0.0
ModeA_points,130,4148478.5758514404,0.039792648627829684,-5.196189087128637,-7.471501942101336,2.2753128549726984,0.0
ModeA_points,131,4576936.4203186035,0.05196147612779108,-3.0571607708086916,-6.147199590713543,3.090038819904851,0.0
ModeA_points,132,4802678.1818237305,0.05837287129949005,-10.261580048288247,-7.381513727985954,-2.8800663203022925,7.912740750715131
ModeA_points,133,4623404.891983032,0.05328124847686431,-10.729653497239001,-8.385955658761869,-2.343697838477132,0.0
ModeA_points,134,4653616.053741455,0.0541392895204794,-9.898617843417824,-8.839754314158656,-1.0588635292591686,0.0
ModeA_points,135,5284343.10546875,0.07205285742719772,-10.349333026284196,-9.292627927796318,-1.0567050984878783,6.2749173759675365
ModeA_points,136,6009390.831939697,0.0926452700218056,-9.038742431927195,-9.21646227903558,0.17771984710838495,0.0
ModeA_points,137,5746353.049942017,0.0851746134882956,-8.846435070886024,-9.105454116590714,0.25901904570469014,0.0
ModeA_points,138,5801278.318511963,0.08673457119999983,-11.683852041178767,-9.87897349396713,-1.8048785472116364,0.0
ModeA_points,139,6351931.8023376465,0.10237393302627415,-11.500513927024922,-10.365435623884467,-1.135078303140455,0.0
ModeA_points,140,7898415.006500244,0.14629631088924852,-10.289082494712616,-10.342529685132913,0.053447190420296664,0.0
ModeA_points,141,5392948.256210327,0.0751374020610464,-9.99729480456913,-10.238959220963778,0.24166441639464864,0.0
ModeA_points,142,4908772.805282593,0.061386113298011094,-13.458804711355725,-11.204912868081362,-2.2538918432743635,0.0
ModeA_points,143,4345291.192054749,0.045382413892537575,-10.781718141648248,-11.077954450151427,0.29623630850317895,0.0
ModeA_points,144,4607010.428175926,0.05281562180063636,-9.316484097113168,-10.54951334423995,1.2330292471267814,0.0
ModeA_points,145,3722161.989967346,0.027684635993710172,-10.037018849435665,-10.395764995798665,0.35874614636299995,9.743265595342613
ModeA_points,146,3915703.651786804,0.033181501384670124,-6.611270348812161,-9.260416601702714,2.649146252890553,3.984646087128872
ModeA_points,147,4300176.6064453125,0.04410109388147277,6.352850279472251,-4.576436537350224,10.929286816822476,2.9600304543591536
ModeA_points,148,7418824.941955566,0.13267525378525888,-1.5733539575329274,-3.6755117634050354,2.1021578058721078,2.9920410190226763
ModeA_points,149,10588672.856689453,0.22270355639103664,-0.8305027747286383,-2.8220090668021163,1.991506292073478,3.550683391086029
ModeA_points,150,17252564.335998535,0.4119677907546805,-1.628546368827564,-2.4639702574097506,0.8354238885821865,4.7149036220256395
ModeA_points,151,20996363.360229492,0.5182971417251279,-1.9266935067975235,-2.3027872322260823,0.3760937254285588,2.9358905132157957
ModeA_points,152,35684623.86376953,0.9354651563856073,-2.2242510773129758,-2.27922638575215,0.05497530843917442,2.9032344576441127
ModeA_points,153,55721656.213134766,1.0,-3.786944412735732,-2.731541793847225,-1.055402618888507,3.069843764397704
ModeA_points,154,99951005.55322266,1.0,-2.208116832081669,-2.574514305317558,0.3663974732358892,1.041489262591453
ModeA_points,155,176113554.0283203,1.0,-3.4402271231073165,-2.8342281506544857,-0.6059989724528307,4.246842190306706
ModeA_points,156,272194480.96875,1.0,-5.188210069073426,-3.540422726180168,-1.647787342893258,4.591337258971112
