setting,scan,tic,g,drift_obs_ppm,drift_state_ppm,residual_ppm,width_obs_ppm
ModeA_points,213,21886060.73876953,0.5435658445075117,0.07251542114657399,0.16156437969024504,-0.08904895854367105,3.137724993629116
ModeA_points,214,21106177.627075195,0.5214160270192971,0.7819556188282162,0.2808771580250953,0.5010784608031209,2.7319617221355155
ModeA_points,215,21588882.94934082,0.5351255619847932,0.27395594322370453,0.27952473014894336,-0.005568786925238822,3.0446986045746707
ModeA_points,216,21472057.323364258,0.5318075438683277,4.496047018102422,1.1002990331105393,3.3957479849918824,4.264515583962487
ModeA_points,217,25024839.778686523,0.632711745768217,3.4719189230768137,1.615794671055827,1.8561242520209866,3.972695268940128
ModeA_points,218,21874708.63232422,0.5432434281324164,0.7652390245380722,1.4480397753898655,-0.6828007508517933,3.1592817582997172
ModeA_points,219,34741795.052734375,0.9086874434515644,1.0755751663482473,1.3439527992043458,-0.2683776328560985,4.838914954036171
ModeA_points,220,21368062.95300293,0.5288539521200709,1.7731511331028396,1.4272139021499857,0.3459372309528539,2.6579311464567015
ModeA_points,221,17875208.102539062,0.42965178157618267,1.6515927791152114,1.4657333943755164,0.185859384739695,4.512679206231779
ModeA_points,222,19041002.09008789,0.4627620306197407,0.18510590918664804,1.2363455334958244,-1.0512396243091764,2.7534763910704743
ModeA_points,223,16309972.2164917,0.3851968002051522,0.8732653501987921,1.1776466216631656,-0.30438127146437344,3.465506113508547
ModeA_points,224,17505053.813354492,0.4191388600563082,0.2719396305677253,1.0243047732776338,-0.7523651427099085,3.804123627988349
ModeA_points,225,18790216.27282715,0.4556393477488552,0.3528033159204365,0.9051006046162502,-0.5522972886958137,2.769221435422495
ModeA_points,226,18477412.349853516,0.4467552602496261,0.4138661979391115,0.8188791741957763,-0.40501297625666477,2.797885487406231
ModeA_points,227,17810208.836791992,0.42780570765615933,-0.288269615578972,0.6292729863773646,-0.9175426019563366,5.427131890555442
ModeA_points,228,16232329.554504395,0.3829916353970803,1.3541581048968538,0.746104981095103,0.6080531238017508,3.5617506168832658
ModeA_points,229,14046723.303771973,0.3209172311319985,6.609633741079257,1.6092538063152295,5.000379934764028,3.196740562993088
ModeA_points,230,21740131.938354492,0.5394212538028292,0.7722168474753481,1.4448850410934773,-0.6726681936181291,3.4989371753357936
ModeA_points,231,14620307.562316895,0.3372078603947365,4.235057682761825,1.8658433222101087,2.3692143605517164,3.98746200500644
ModeA_points,232,17504686.915527344,0.41912843962305824,0.8701835492124134,1.697274240648588,-0.8270906914361745,3.9323671370149156
ModeA_points,233,14959209.718811035,0.3468331757787292,2.0199682524401674,1.746658514038708,0.27330973840145933,5.032143829377154
ModeA_points,234,14876478.645202637,0.34448349266141054,0.3546320051993486,1.5343622413062494,-1.1797302361069009,4.354150662707548
ModeA_points,235,13932757.230651855,0.3176804284860547,-0.10731492584958223,1.2938924949425488,-1.401207420792131,3.7490294675917366
