setting,scan,tic,g,drift_obs_ppm,drift_state_ppm,residual_ppm,width_obs_ppm
ModeA_points,34,3041847.085637361,0.00719160947428699,-8.954057907255256,-8.782973462826519,-0.17108444442873783,8.956720424852172
ModeA_points,35,2831089.103697598,0.002230926807896682,-9.18406613051568,-8.903301263133267,-0.2807648673824126,0.0
ModeA_points,36,2889342.837051928,0.00360206484330424,-8.56070938767941,-8.80052370049711,0.23981431281769972,0.0
ModeA_points,37,2857154.3510649204,0.0028444334453212516,-8.458370509163483,-8.697877743097022,0.2395072339335389,0.0
ModeA_points,38,2723825.2159287333,0.0,-9.974870568199435,-9.080975590627746,-0.8938949775716889,14.862239444539108
ModeA_points,39,2545474.0607436784,0.0,-8.21201189718936,-8.82028648259623,0.6082745854068712,0.0
ModeA_points,40,2862985.4636929035,0.0029816823365526775,-9.185256932936017,-8.929777617698166,-0.25547931523785117,0.0
ModeA_points,41,2767859.1517267227,0.0007426618138417405,-8.105536433341895,-8.682505262391285,0.57696882904939,0.0
ModeA_points,42,2679296.6827405393,0.0,-9.155683239411584,-8.824458655497374,-0.33122458391421006,0.0
ModeA_points,43,2786885.549370706,0.0011904926391688388,-8.705628227022437,-8.788809526954893,0.08318129993245549,0.0
ModeA_points,44,2680476.2604643703,0.0,-8.42094493255587,-8.678450148635186,0.2575052160793163,4.295986331043228
ModeA_points,45,2627652.2391246557,0.0,-9.558796186401183,-8.942553959964986,-0.6162422264361975,0.0
ModeA_points,46,2783308.4773812294,0.0011062978729668217,-8.171884626328035,-8.711353159873902,0.5394685335458664,0.0
ModeA_points,47,2825498.0455645025,0.0020993281613716146,-7.410752671966368,-8.321173013501642,0.9104203415352741,0.0
ModeA_points,48,2425360.115262866,0.0,-8.354178389779623,-8.331074626385037,-0.02310376339458564,0.0
ModeA_points,49,2907102.8168354034,0.004020087558536488,-9.57149992041228,-8.70320221459321,-0.8682977058190708,0.0
ModeA_points,50,2671078.3648405075,0.0,-8.182619849107395,-8.547027504947465,0.3644076558400702,0.0
ModeA_points,51,2660206.8733072877,0.0,-8.470915247071819,-8.52419382758477,0.05327858051295209,0.0
ModeA_points,52,2700215.7075024843,0.0,-9.084736554238434,-8.692356645580869,-0.3923799086575652,0.0
ModeA_points,53,2636572.8002103716,0.0,-9.723281134175354,-9.001633992159213,-0.7216471420161401,0.0
ModeA_points,54,2713384.0869609118,0.0,-8.6591634021755,-8.8988928151641,0.2397294129886003,0.0
ModeA_points,55,2852728.024891913,0.0027402494930925583,-9.242098208068272,-9.001854433035351,-0.24024377503292094,0.0
ModeA_points,56,2736584.612558216,6.542294549235088e-06,-8.492533597086503,-8.849058182250698,0.3565245851641947,0.0
ModeA_points,57,2531322.2510209084,0.0,-8.348051680292995,-8.698756231663387,0.35070455137039147,0.0
ModeA_points,58,2579943.933379799,0.0,-8.598137599829332,-8.66857064211317,0.07043304228383818,0.0
ModeA_points,59,2580512.6386906505,0.0,-8.870077677153324,-8.729022752625216,-0.14105492452810786,4.064068435815898
ModeA_points,60,2796840.0488339663,0.0014247950958800634,-9.301218018307805,-8.900681332329993,-0.4005366859778121,0.0
ModeA_points,61,2654852.860970199,0.0,-8.057591478490787,-8.64775437617823,0.5901628976874438,0.0
ModeA_points,62,2533883.8785345256,0.0,-10.290754087630962,-9.14065428961405,-1.150099798016912,0.0
ModeA_points,63,2822578.1928794384,0.0020306025906012964,-8.98754901114242,-9.094722706072561,0.1071736949301414,0.0
ModeA_points,64,3177041.7501209974,0.010373732507160362,-9.062502620681874,-9.085056680455356,0.022554059773481683,0.0
ModeA_points,65,3354192.321220398,0.014543386056249231,-10.353238221670209,-9.465511142819812,-0.8877270788503964,0.0
ModeA_points,66,3846918.1666870117,0.026140842714319427,-12.195307203485392,-10.284449961019487,-1.9108572424659052,0.0
ModeA_points,67,4062580.349647522,0.03121695723658634,-10.024480416660467,-10.20645909771178,0.18197868105131398,0.0
ModeA_points,68,3856987.294189453,0.02637784321037329,-10.207213429270745,-10.20668539717947,-0.0005280320912746106,0.0
ModeA_points,69,3803348.882118225,0.025115337569706776,-10.737530907141466,-10.365939050168068,-0.3715918569733976,0.0
ModeA_points,70,3544703.034309387,0.019027501834375807,-10.161299373152577,-10.30454714706342,0.14324777391084353,0.0
ModeA_points,71,3480333.7457618713,0.017512419885845846,-10.661163126215694,-10.411531940809102,-0.24963118540659224,0.0
ModeA_points,72,3354897.450396359,0.014559982922705068,-8.88789107320326,-9.954439680527349,1.0665486073240888,0.0
ModeA_points,73,3439012.5980730355,0.01653982990747934,-9.168098036114166,-9.718537187203394,0.5504391510892273,0.0
ModeA_points,74,3933978.68669948,0.028190015934606825,-9.325294741794446,-9.60056445358071,0.27526971178626347,0.0
ModeA_points,75,3694490.291046627,0.022553095699451586,-9.547884377690737,-9.584760430813718,0.036876053122981034,0.0
ModeA_points,76,3996195.2366111875,0.029654428137973945,-9.501730447526363,-9.559851435827511,0.0581209883011482,0.0
ModeA_points,77,4840186.129174173,0.049519730285937744,-9.901885983016012,-9.662461799984062,-0.23942418303195012,0.0
ModeA_points,78,4589358.762235105,0.04361592080750677,-7.5179459908493325,-9.019107057243643,1.5011610663943102,0.0
ModeA_points,79,4101004.731034398,0.0321213650362735,-11.155126292135206,-9.659912827711112,-1.4952134644240935,0.0
ModeA_points,80,3542081.645329684,0.01896580130586535,-9.905461247699625,-9.733577353707666,-0.1718838939919589,0.0
