scan,tic,g,drift_obs_ppm,width_obs_ppm,drift_state_ppm,alpha_eff
168,10521565309.40625,1.0,-1.248878726662947,2.2841453782563317,0.0073386467409809475,0.3
169,9636257975.15625,1.0,1.1272475165059936,2.2930330167809547,0.34331130767048473,0.3
170,7412418711.96875,1.0,1.5289812700964855,1.806346110802802,0.699012296398285,0.3
171,6251712350.65625,1.0,1.5094238867272618,2.945932682394065,0.942135773496978,0.3
172,5339807414.09375,1.0,1.9483414604793319,2.282832520851521,1.2439974795916842,0.3
173,4411413211.734375,1.0,1.985378902291147,3.025394851448805,1.466411906401523,0.3
174,3612909145.71875,1.0,2.1509853928841527,2.7720691416419063,1.671783952346312,0.3
175,2731185285.15625,1.0,0.453913421971148,2.76226428938577,1.3064227932337629,0.3
176,2204338873.5234375,1.0,-0.5844197888327638,1.445600217173086,0.7391700186138049,0.3
177,1612680612.140625,1.0,-1.793070283886659,2.629827405034467,-0.02050207213633426,0.3
178,1147927133.8203125,1.0,-2.4546620419965786,2.715793939729107,-0.7507500630944075,0.3
179,805928268.5976562,1.0,-0.5168722187346285,2.347829947011579,-0.6805867097864738,0.3
180,601722222.1914062,1.0,-1.9475740968982116,2.5585353158875517,-1.0606829259199952,0.3
181,415418762.5605469,1.0,-0.9394058446975608,2.5201734573609462,-1.024299801553265,0.3
182,322121330.7421875,1.0,-2.5878186838170967,2.6495352373460994,-1.4933554662324144,0.3
183,282399313.6191406,1.0,-2.120686241199592,2.5444755977015348,-1.6815546987225676,0.3
184,211126376.5625,1.0,0.5740847835211973,2.8549797572725932,-1.004862854049438,0.3
185,161805020.13085938,1.0,0.8309174951747132,2.200970480459749,-0.4541287492821927,0.3
186,164787086.9716797,1.0,1.1729253446753913,2.433916115196809,0.033987478905082524,0.3
187,185836953.16015625,1.0,-0.1678583259651354,4.459826744329195,-0.02656626255598285,0.3
188,111899616.84472656,1.0,-0.214096019177699,2.4445658977961227,-0.08282518954249769,0.3
189,105241430.42871094,1.0,1.3711236717841753,3.38748403487689,0.3533594688555042,0.3
190,84695876.60302734,1.0,-1.2727099540124198,2.653893933572282,-0.13446135800487302,0.3
