scan,tic,g,drift_obs_ppm,width_obs_ppm,drift_state_ppm,alpha_eff
213,21886060.73876953,0.5435658445075117,0.07251542114657399,3.137724993629116,0.16156437969024504,0.19730231501419013
214,21106177.627075195,0.5214160270192971,0.7819556188282162,2.7319617221355155,0.2808771580250953,0.19231860607934184
215,21588882.94934082,0.5351255619847932,0.27395594322370453,3.0446986045746707,0.27952473014894336,0.19540325144657847
216,21472057.323364258,0.5318075438683277,4.496047018102422,4.264515583962487,1.1002990331105393,0.19465669737037372
217,25024839.778686523,0.632711745768217,3.4719189230768137,3.972695268940128,1.615794671055827,0.21736014279784882
218,21874708.63232422,0.5432434281324164,0.7652390245380722,3.1592817582997172,1.4480397753898655,0.1972297713297937
219,34741795.052734375,0.9086874434515644,1.0755751663482473,4.838914954036171,1.3439527992043458,0.27945467477660196
220,21368062.95300293,0.5288539521200709,1.7731511331028396,2.6579311464567015,1.4272139021499857,0.19399213922701594
221,17875208.102539062,0.42965178157618267,1.6515927791152114,4.512679206231779,1.4657333943755164,0.1716716508546411
222,19041002.09008789,0.4627620306197407,0.18510590918664804,2.7534763910704743,1.2363455334958244,0.17912145688944167
223,16309972.2164917,0.3851968002051522,0.8732653501987921,3.465506113508547,1.1776466216631656,0.16166928004615924
224,17505053.813354492,0.4191388600563082,0.2719396305677253,3.804123627988349,1.0243047732776338,0.16930624351266935
225,18790216.27282715,0.4556393477488552,0.3528033159204365,2.769221435422495,0.9051006046162502,0.1775188532434924
226,18477412.349853516,0.4467552602496261,0.4138661979391115,2.797885487406231,0.8188791741957763,0.17551993355616588
227,17810208.836791992,0.42780570765615933,-0.288269615578972,5.427131890555442,0.6292729863773646,0.17125628422263586
228,16232329.554504395,0.3829916353970803,1.3541581048968538,3.5617506168832658,0.746104981095103,0.16117311796434308
229,14046723.303771973,0.3209172311319985,6.609633741079257,3.196740562993088,1.6092538063152295,0.14720637700469966
230,21740131.938354492,0.5394212538028292,0.7722168474753481,3.4989371753357936,1.4448850410934773,0.19636978210563658
231,14620307.562316895,0.3372078603947365,4.235057682761825,3.98746200500644,1.8658433222101087,0.1508717685888157
232,17504686.915527344,0.41912843962305824,0.8701835492124134,3.9323671370149156,1.697274240648588,0.1693038989151881
233,14959209.718811035,0.3468331757787292,2.0199682524401674,5.032143829377154,1.746658514038708,0.15303746455021408
234,14876478.645202637,0.34448349266141054,0.3546320051993486,4.354150662707548,1.5343622413062494,0.15250878584881736
235,13932757.230651855,0.3176804284860547,-0.10731492584958223,3.7490294675917366,1.2938924949425488,0.1464780964093623
236,15993538.84387207,0.3762096310440228,0.81369434097608,4.029780764757502,1.2172302200704208,0.1596471669849051
