center_gps,anchor_lag_s,anchor_corr,avg_lag_s_requested,avg_lag_fixed,abs_corr_avg,corr_avg,time_scale,model_lag_s,abs_corr_h1,corr_h1,abs_corr_l1,corr_l1,min_abs_corr,sign_agree
1186741848.7257934,-0.008,0.21857927229432547,0.0,True,0.3317256757443522,-0.3317256757443522,2.0,-0.030029296875,0.09243821616985894,-0.09243821616985894,0.344377199022761,-0.344377199022761,0.09243821616985894,1
1186741851.9817114,-0.008,-0.11159103150569508,0.0,True,0.2639838639248504,-0.2639838639248504,2.0,-0.02197265625,0.026144789172477985,-0.026144789172477985,0.3699346803455203,-0.3699346803455203,0.026144789172477985,1
1186741869.722018,-0.008,0.1819677691573151,0.0,True,0.2670451647628582,0.2670451647628582,2.0,-0.0068359375,0.12906870264106046,0.12906870264106046,0.2742713818992785,0.2742713818992785,0.005910448498116774,1
1186741867.3979921,-0.008,0.11507291813658484,0.0,True,0.24068905054820844,0.24068905054820844,2.0,-0.008544921875,0.2460256914033868,0.2460256914033868,0.1359590373737439,0.1359590373737439,0.011909493118288412,1
1186741868.045698,-0.008,0.030753644058030143,0.0,True,0.31477709472072657,-0.31477709472072657,2.0,-0.007080078125,0.2676090525183076,-0.2676090525183076,0.18014512557294174,-0.18014512557294174,0.09921493002462153,1
1186741850.157784,-0.008,-0.2557557100512988,0.0,True,0.2726326577998535,-0.2726326577998535,2.0,-0.010009765625,0.1734562560656203,-0.1734562560656203,0.3014693168849927,-0.3014693168849927,0.04873952928197968,1
1186741848.392333,-0.008,-0.3148771000500282,0.0,True,0.30423606152538185,-0.30423606152538185,2.0,-0.0078125,0.20217825126994357,-0.20217825126994357,0.27423450406035255,-0.27423450406035255,0.033832482420746726,1
1186741874.9569504,-0.008,0.10619152242955672,0.0,True,0.1941729855150323,-0.1941729855150323,2.0,0.019287109375,0.11590997951493187,-0.11590997951493187,0.26080901375069376,-0.26080901375069376,0.04063379272738186,0
1186741859.650278,-0.008,0.09945926056802722,0.0,True,0.32095320446753567,-0.32095320446753567,2.0,-0.021240234375,0.052478301264126975,-0.052478301264126975,0.3805967350762169,-0.3805967350762169,0.052478301264126975,1
1186741848.0153565,-0.008,-0.18406659848996584,0.0,True,0.3206012040760738,-0.3206012040760738,2.0,0.002685546875,0.0818328430410884,-0.0818328430410884,0.2459946410533283,-0.2459946410533283,0.0818328430410884,1
1186741853.5948672,-0.008,-0.017127183305230123,0.0,True,0.2792929666599937,0.2792929666599937,2.0,-0.010498046875,0.18761416138735487,0.18761416138735487,0.22182780168615984,0.22182780168615984,0.03259288746497229,1
1186741856.6939485,-0.008,0.046999075391095844,0.0,True,0.21368569824101027,-0.21368569824101027,2.0,0.025634765625,0.12437738854609594,-0.12437738854609594,0.20103544186011937,-0.20103544186011937,0.07249703223643268,1
1186741850.0969815,-0.008,-0.2557557100512988,0.0,True,0.2726326577998535,-0.2726326577998535,2.0,-0.010009765625,0.1734562560656203,-0.1734562560656203,0.3014693168849927,-0.3014693168849927,0.04873952928197968,1
1186741871.7966528,-0.008,-0.06466170815971273,0.0,True,0.3077308428839884,0.3077308428839884,2.0,-0.02978515625,0.11147144499015818,0.11147144499015818,0.29106112347600344,0.29106112347600344,0.08059969648388675,1
1186741850.8396997,-0.008,-0.08046341890434491,0.0,True,0.23797164646645708,0.23797164646645708,2.0,-0.029296875,0.0626684438065572,0.0626684438065572,0.2937309027043846,0.2937309027043846,0.0626684438065572,1
1186741853.0005128,-0.008,-0.05416215865729233,0.0,True,0.2943247454933781,-0.2943247454933781,2.0,-0.008544921875,0.2888714215059375,-0.2888714215059375,0.20536914437596068,-0.20536914437596068,0.030596645489155295,1
1186741852.1020575,-0.008,0.09234761813608963,0.0,True,0.28847469302980344,0.28847469302980344,2.0,-0.029296875,0.10361978090749661,0.10361978090749661,0.3056321241643208,0.3056321241643208,0.09077864421564845,1
1186741873.7602131,-0.008,-0.01208931538995534,0.0,True,0.18941485442470482,-0.18941485442470482,2.0,-0.0244140625,0.05011549410060402,0.05011549410060402,0.23091611139756935,-0.23091611139756935,0.05011549410060402,0
1186741869.160606,-0.008,-0.1389979400644144,0.0,True,0.20949619789781024,0.20949619789781024,2.0,-0.017333984375,0.060797426852072955,0.060797426852072955,0.2064305451409988,0.2064305451409988,0.060797426852072955,1
1186741870.3368666,-0.008,0.15546278809925895,0.0,True,0.22128168268418985,-0.22128168268418985,2.0,0.023681640625,0.08744392825473586,-0.08744392825473586,0.23759849985129644,-0.23759849985129644,0.07448020423056291,1
1186741849.2315376,-0.008,-0.10646493830095753,0.0,True,0.2618079608891867,0.2618079608891867,2.0,-0.017822265625,0.15052985875647162,0.15052985875647162,0.2937649712516043,0.2937649712516043,0.01436730019994689,1
1186741850.9615192,-0.008,0.12550952059953538,0.0,True,0.22240931487632168,-0.22240931487632168,2.0,-0.0224609375,0.016878660556023974,-0.016878660556023974,0.3118301019638667,-0.3118301019638667,0.016878660556023974,1
1186741851.927812,-0.008,-0.11159103150569508,0.0,True,0.2639838639248504,-0.2639838639248504,2.0,-0.02197265625,0.026144789172477985,-0.026144789172477985,0.3699346803455203,-0.3699346803455203,0.026144789172477985,1
1186741856.3304656,-0.008,-0.2337464065546726,0.0,True,0.24474624539344358,0.24474624539344358,2.0,-0.008544921875,0.2599873258861908,0.2599873258861908,0.23076969949967616,0.23076969949967616,0.038347824005356,0
1186741851.0133562,-0.008,0.12550952059953538,0.0,True,0.22240931487632168,-0.22240931487632168,2.0,-0.0224609375,0.016878660556023974,-0.016878660556023974,0.3118301019638667,-0.3118301019638667,0.016878660556023974,1
1186741851.7326522,-0.008,-0.11159103150569508,0.0,True,0.2639838639248504,-0.2639838639248504,2.0,-0.02197265625,0.026144789172477985,-0.026144789172477985,0.3699346803455203,-0.3699346803455203,0.026144789172477985,1
1186741848.2983747,-0.008,0.15569973330105813,0.0,True,0.2305127717806606,-0.2305127717806606,2.0,0.025634765625,0.12002790085427563,-0.12002790085427563,0.278428154649211,-0.278428154649211,0.013072598822148026,0
1186741857.4828715,-0.008,0.10097962468597806,0.0,True,0.28593640976430007,0.28593640976430007,2.0,-0.029541015625,0.0969262721593037,0.0969262721593037,0.3360291954945843,0.3360291954945843,0.0969262721593037,1
1186741850.3380282,-0.008,-0.2557557100512988,0.0,True,0.2726326577998535,-0.2726326577998535,2.0,-0.010009765625,0.1734562560656203,-0.1734562560656203,0.3014693168849927,-0.3014693168849927,0.04873952928197968,1
1186741851.6514452,-0.008,0.19474805662106986,0.0,True,0.28365932311036895,0.28365932311036895,2.0,-0.0263671875,0.12236096952494713,0.12236096952494713,0.36667726601030565,0.36667726601030565,0.0346382875546592,1
1186741869.7847135,-0.008,0.1819677691573151,0.0,True,0.2670451647628582,0.2670451647628582,2.0,-0.0068359375,0.12906870264106046,0.12906870264106046,0.2742713818992785,0.2742713818992785,0.005910448498116774,1
1186741853.8449316,-0.008,-0.03225447053053187,0.0,True,0.26068968151389604,-0.26068968151389604,2.0,-0.0185546875,0.13634708704824378,-0.13634708704824378,0.26499846127966437,-0.26499846127966437,0.07633966688746233,1
1186741867.74183,-0.008,-0.06584091724520941,0.0,True,0.20754544378920003,0.20754544378920003,2.0,-0.007080078125,0.1099793555525357,0.1099793555525357,0.2517487789412743,0.2517487789412743,0.03521449733074904,1
1186741867.8406515,-0.008,-0.06584091724520941,0.0,True,0.20754544378920003,0.20754544378920003,2.0,-0.007080078125,0.1099793555525357,0.1099793555525357,0.2517487789412743,0.2517487789412743,0.03521449733074904,1
1186741872.4526918,-0.008,0.03777210011039625,0.0,True,0.19334504482957024,0.19334504482957024,2.0,0.01904296875,0.012343634361478022,0.012343634361478022,0.29808207635685857,0.29808207635685857,0.012343634361478022,1
1186741872.5935626,-0.008,-0.045132611310323485,0.0,True,0.24652330141755027,0.24652330141755027,2.0,0.00830078125,0.060576920556434606,0.060576920556434606,0.2655304577003285,0.2655304577003285,0.060576920556434606,1
1186741859.2899082,-0.008,-0.010306750370133285,0.0,True,0.29189338914374424,0.29189338914374424,2.0,-0.0068359375,0.21058852381280027,0.21058852381280027,0.27213836775782585,0.27213836775782585,0.05288935740070448,1
1186741856.618338,-0.008,0.046999075391095844,0.0,True,0.21368569824101027,-0.21368569824101027,2.0,0.025634765625,0.12437738854609594,-0.12437738854609594,0.20103544186011937,-0.20103544186011937,0.07249703223643268,1
1186741874.099224,-0.008,0.13812987240137245,0.0,True,0.21511228618494543,-0.21511228618494543,2.0,-0.008056640625,0.1091381304962312,-0.1091381304962312,0.3115350626926009,-0.3115350626926009,0.0063869537723896305,1
1186741849.1294289,-0.008,-0.10646493830095753,0.0,True,0.2618079608891867,0.2618079608891867,2.0,-0.017822265625,0.15052985875647162,0.15052985875647162,0.2937649712516043,0.2937649712516043,0.01436730019994689,1
1186741871.1547108,-0.008,-0.06904138490698791,0.0,True,0.30890194385684056,0.30890194385684056,2.0,0.006103515625,0.05927902333346615,0.05927902333346615,0.25992403207730974,0.25992403207730974,0.05927902333346615,1
1186741870.1904974,-0.008,-0.03596879976580351,0.0,True,0.307999839021282,-0.307999839021282,2.0,-0.021484375,0.10401287798443486,-0.10401287798443486,0.35391745987747975,-0.35391745987747975,0.10401287798443486,1
1186741873.8548515,-0.008,-0.20402076998462657,0.0,True,0.2001301986936658,0.2001301986936658,2.0,0.009765625,0.07229665450740713,0.07229665450740713,0.27598122365180444,0.27598122365180444,0.010790438974305186,1
1186741868.4690902,-0.008,-0.10352528389845062,0.0,True,0.32517211340705343,-0.32517211340705343,2.0,-0.00732421875,0.1244346668427832,-0.1244346668427832,0.28701850710470506,-0.28701850710470506,0.1244346668427832,1
1186741869.8078222,-0.008,0.1819677691573151,0.0,True,0.2670451647628582,0.2670451647628582,2.0,-0.0068359375,0.12906870264106046,0.12906870264106046,0.2742713818992785,0.2742713818992785,0.005910448498116774,1
1186741871.8202,-0.008,-0.04894253886567247,0.0,True,0.23941468880334782,-0.23941468880334782,2.0,-0.017333984375,0.10608757967118213,-0.10608757967118213,0.14955276247079208,-0.14955276247079208,0.10608757967118213,1
1186741869.156698,-0.008,-0.1389979400644144,0.0,True,0.20949619789781024,0.20949619789781024,2.0,-0.017333984375,0.060797426852072955,0.060797426852072955,0.2064305451409988,0.2064305451409988,0.060797426852072955,1
1186741866.220907,-0.008,0.10603202390260952,0.0,True,0.2358320454679694,-0.2358320454679694,2.0,-0.001953125,0.09424739818674908,-0.09424739818674908,0.22038747149669538,-0.22038747149669538,0.0672404850235803,1
1186741871.1956136,-0.008,-0.1571273232091295,0.0,True,0.2552421877588131,0.2552421877588131,2.0,0.029052734375,0.14323162438513903,0.14323162438513903,0.1991428739609385,0.1991428739609385,0.0723027523749901,1
1186741857.553903,-0.008,0.1422623877670485,0.0,True,0.28721088471167616,0.28721088471167616,2.0,-0.008544921875,0.22319229370471622,0.22319229370471622,0.2837921263547798,0.2837921263547798,0.01378529265139762,1
1186741858.9246607,-0.008,0.22664906633757947,0.0,True,0.24605004255882534,0.24605004255882534,2.0,-0.011474609375,0.13621770121373827,0.13621770121373827,0.214462220821094,0.214462220821094,0.05565733411040802,1
1186741863.405967,-0.008,0.09671000378093929,0.0,True,0.2955812949355634,0.2955812949355634,2.0,-0.0107421875,0.20327731744777486,0.20327731744777486,0.1879185808519438,0.1879185808519438,0.12701736147349196,1
1186741876.6274457,-0.008,0.1541637343836382,0.0,True,0.2601386744084274,-0.2601386744084274,2.0,-0.02783203125,0.019026631105136405,-0.019026631105136405,0.35587315295434285,-0.35587315295434285,0.019026631105136405,1
1186741848.6903734,-0.008,-0.09307701042283675,0.0,True,0.3457079903049145,-0.3457079903049145,2.0,-0.010986328125,0.2356447564505367,-0.2356447564505367,0.33435653491788864,-0.33435653491788864,0.10819054348679312,1
1186741848.4407458,-0.008,-0.3148771000500282,0.0,True,0.30423606152538185,-0.30423606152538185,2.0,-0.0078125,0.20217825126994357,-0.20217825126994357,0.27423450406035255,-0.27423450406035255,0.033832482420746726,1
1186741848.8748856,-0.008,0.133054993783832,0.0,True,0.2929199041909737,-0.2929199041909737,2.0,-0.00830078125,0.24968417796518305,-0.24968417796518305,0.1622883290479971,-0.1622883290479971,0.07446072298756193,1
1186741853.4699984,-0.008,-0.01404067575154311,0.0,True,0.3215249538593029,-0.3215249538593029,2.0,-0.019287109375,0.08187573290122308,-0.08187573290122308,0.28997369150593416,-0.28997369150593416,0.08187573290122308,1
1186741862.6858747,-0.008,0.08828314277924698,0.0,True,0.2876740259883669,-0.2876740259883669,2.0,-0.02978515625,0.15518341277579858,-0.15518341277579858,0.35255115824840416,-0.35255115824840416,0.023695993828016983,1
1186741853.8693483,-0.008,-0.03225447053053187,0.0,True,0.26068968151389604,-0.26068968151389604,2.0,-0.0185546875,0.13634708704824378,-0.13634708704824378,0.26499846127966437,-0.26499846127966437,0.07633966688746233,1
1186741853.809762,-0.008,-0.03225447053053187,0.0,True,0.26068968151389604,-0.26068968151389604,2.0,-0.0185546875,0.13634708704824378,-0.13634708704824378,0.26499846127966437,-0.26499846127966437,0.07633966688746233,1
1186741872.7230184,-0.008,-0.045132611310323485,0.0,True,0.24652330141755027,0.24652330141755027,2.0,0.00830078125,0.060576920556434606,0.060576920556434606,0.2655304577003285,0.2655304577003285,0.060576920556434606,1
1186741855.6654282,-0.008,0.18797760016253756,0.0,True,0.2996317243917279,0.2996317243917279,2.0,-0.028076171875,0.06034031949109525,0.06034031949109525,0.2804610592881725,0.2804610592881725,0.06034031949109525,1
1186741868.8265162,-0.008,-0.14005506628726014,0.0,True,0.240410448610819,-0.240410448610819,2.0,-0.0146484375,0.07406757083028195,-0.07406757083028195,0.26061560759528235,-0.26061560759528235,0.07406757083028195,1
1186741870.2375846,-0.008,-0.03596879976580351,0.0,True,0.307999839021282,-0.307999839021282,2.0,-0.021484375,0.10401287798443486,-0.10401287798443486,0.35391745987747975,-0.35391745987747975,0.10401287798443486,1
