galaxy,r_kpc,v_obs_kms,e_v_kms,v_gas_kms,v_disk_kms,v_bul_kms,ups_disk,ups_bulge,v_bar_kms,g_obs_mps2,g_bar_mps2,sigma_log10_gobs,env_scale
NGC3741_rotmod,1.87,31.0,2.2,9.41,8.25,0.0,0.5,0.7,11.071555897885355,1.6654486081048317e-11,2.1243455550457333e-12,0.061641797431429286,2.7866737777777777
NGC3741_rotmod,2.1,32.5,2.19,9.55,7.73,0.0,0.5,0.7,11.003588051176763,1.630034821178862e-11,1.86852454070319e-12,0.05852953325342285,2.7866737777777777
NGC3741_rotmod,2.33,33.0,2.19,10.05,7.3,0.0,0.5,0.7,11.29811931252277,1.5146818224055423e-11,1.7754393748899127e-12,0.05764272214352251,2.7866737777777777
NGC3741_rotmod,2.57,36.5,2.2,10.65,6.92,0.0,0.5,0.7,11.720311429309376,1.6799720655106052e-11,1.7321864421790967e-12,0.05235330740751529,2.7866737777777777
NGC3741_rotmod,2.8,38.9,2.21,11.28,6.62,0.0,0.5,0.7,12.212722874117794,1.7514212959214673e-11,1.7263006267435745e-12,0.049346570951474884,2.7866737777777777
NGC3741_rotmod,3.26,41.5,2.21,12.0,6.11,0.0,0.5,0.7,12.754060137854141,1.712095745780846e-11,1.6170698341586552e-12,0.04625497855451501,2.7866737777777777
NGC3741_rotmod,3.73,42.7,2.2,12.41,5.7,0.0,0.5,0.7,13.04810714241725,1.5841502602281547e-11,1.4792298135219855e-12,0.04475165621485499,2.7866737777777777
NGC3741_rotmod,4.21,44.7,2.22,13.14,5.36,0.0,0.5,0.7,13.67568645443438,1.5380923255215895e-11,1.43967886494242e-12,0.0431379753836787,2.7866737777777777
NGC3741_rotmod,4.67,46.7,2.24,13.55,5.09,0.0,0.5,0.7,14.019862695476016,1.5134439281705186e-11,1.364017979538835e-12,0.04166251132605071,2.7866737777777777
NGC3741_rotmod,5.14,48.5,2.27,13.86,4.84,0.0,0.5,0.7,14.276288032958707,1.4830978761858965e-11,1.2850408654707213e-12,0.04065354531630439,2.7866737777777777
NGC3741_rotmod,5.61,50.0,2.32,13.86,4.63,0.0,0.5,0.7,14.241420224120906,1.4441975443156708e-11,1.1716373190115713e-12,0.040302527920621764,2.7866737777777777
NGC3741_rotmod,6.07,50.2,2.4,13.76,4.45,0.0,0.5,0.7,14.115199254704129,1.3454519671452022e-11,1.063738284567895e-12,0.04152616560031092,2.7866737777777777
NGC3741_rotmod,6.54,50.1,2.57,13.55,4.29,0.0,0.5,0.7,13.885407808199226,1.2437902789446867e-11,9.55408245490276e-13,0.04455636001961505,2.7866737777777777
NGC3741_rotmod,7.0,51.6,3.24,13.34,4.14,0.0,0.5,0.7,13.657430212159241,1.2326813292718555e-11,8.635537903933227e-13,0.054539307029710694,2.7866737777777777
NGC3769_rotmod,1.74,87.5,9.4,11.85,126.23,0.0,0.5,0.7,90.04126248559602,1.4259894502763461e-10,1.5100222891840045e-10,0.09331127154035582,15.418711111111111
NGC3769_rotmod,3.5,106.0,7.1,22.09,136.2,0.0,0.5,0.7,98.80884626388469,1.0403827456056253e-10,9.040096512408478e-11,0.05817907210402052,15.418711111111111
NGC3769_rotmod,5.24,116.0,5.3,28.99,123.81,0.0,0.5,0.7,92.22189626113746,8.322123305107514e-11,5.2600062915587604e-11,0.039685530242883356,15.418711111111111
NGC3769_rotmod,6.98,125.0,5.7,34.81,109.91,0.0,0.5,0.7,85.1577368769274,7.25460979907854e-11,3.3669933192666364e-11,0.039607656749576566,15.418711111111111
NGC3769_rotmod,8.72,126.0,4.4,36.96,98.62,0.0,0.5,0.7,78.92397481120676,5.90029954119481e-11,2.314999323522632e-11,0.03033167810117949,15.418711111111111
NGC3769_rotmod,10.47,123.0,4.4,36.75,89.83,0.0,0.5,0.7,73.38444624033079,4.682879643744393e-11,1.666904871774796e-11,0.031071475128037526,15.418711111111111
NGC3769_rotmod,12.31,118.0,4.6,34.7,83.14,0.0,0.5,0.7,68.26580256614582,3.66568731325941e-11,1.2268678970023207e-11,0.03386024774160946,15.418711111111111
NGC3769_rotmod,14.52,115.0,6.4,34.16,76.18,0.0,0.5,0.7,63.78559241709683,2.951742844552461e-11,9.080881852917402e-12,0.048338864072709764,15.418711111111111
NGC3769_rotmod,17.07,122.0,15.2,34.92,70.2,0.0,0.5,0.7,60.69123824737802,2.8257620939712907e-11,6.993070879503583e-12,0.10821764139228568,15.418711111111111
NGC3769_rotmod,31.82,121.0,10.2,33.73,50.64,0.0,0.5,0.7,49.19265900518084,1.49114549266986e-11,2.464619473387757e-12,0.0732198961225317,15.418711111111111
NGC3769_rotmod,34.61,118.0,10.4,32.54,48.51,0.0,0.5,0.7,47.28066888274742,1.3038026820636619e-11,2.093220981700991e-12,0.07655360358972574,15.418711111111111
NGC3769_rotmod,37.16,113.0,10.5,31.57,46.75,0.0,0.5,0.7,45.7104599626825,1.113603626127963e-11,1.8222373006806418e-12,0.08070959398202025,15.418711111111111
NGC3877_rotmod,0.87,37.8,9.0,0.0,101.87,0.0,0.5,0.7,72.0329677994736,5.322477103367456e-11,1.9328262660800635e-10,0.20680689614440562,32.111111111111114
NGC3877_rotmod,1.74,80.1,9.0,0.0,114.98,0.0,0.5,0.7,81.30313770082924,1.1949926625786172e-10,1.231160914209253e-10,0.09759426559623637,32.111111111111114
NGC3877_rotmod,2.61,121.0,8.5,0.0,122.0,0.0,0.5,0.7,86.2670273047588,1.8179405968105344e-10,9.240566847526807e-11,0.06101658010210976,32.111111111111114
NGC3877_rotmod,3.5,142.0,7.3,8.66,132.74,0.0,0.5,0.7,94.26000954805808,1.8670592454958908e-10,8.226902858080325e-11,0.04465281292808082,32.111111111111114
NGC3877_rotmod,4.37,153.0,6.2,14.44,143.94,0.0,0.5,0.7,102.80017217884414,1.736004631272383e-10,7.837105658981369e-11,0.03519772271634198,32.111111111111114
NGC3877_rotmod,5.24,160.0,5.3,18.43,159.88,0.0,0.5,0.7,114.544629293564,1.5832814849193845e-10,8.114609589582559e-11,0.02877200942609043,32.111111111111114
NGC3877_rotmod,6.11,162.0,5.3,22.09,181.37,0.0,0.5,0.7,130.13649199974617,1.391996917711586e-10,8.982690488296134e-11,0.028416799433175734,32.111111111111114
NGC3877_rotmod,6.98,167.0,4.5,25.11,193.57,0.0,0.5,0.7,139.15884646690628,1.294872401193609e-10,8.991158886233235e-11,0.023405091839097402,32.111111111111114
NGC3877_rotmod,7.85,169.0,5.3,26.73,197.84,0.0,0.5,0.7,142.4248071790866,1.179106971793892e-10,8.374349429114497e-11,0.027239772237718746,32.111111111111114
NGC3877_rotmod,8.72,171.0,4.9,28.23,200.86,0.0,0.5,0.7,144.80781297982512,1.0867388440670032e-10,7.793220401863511e-11,0.02488939136053724,32.111111111111114
NGC3877_rotmod,9.6,171.0,4.9,29.63,201.7,0.0,0.5,0.7,145.66874029797881,9.871211166941946e-11,7.163263895451103e-11,0.02488939136053724,32.111111111111114
NGC3877_rotmod,10.47,170.0,5.7,30.28,195.05,0.0,0.5,0.7,141.20598305312706,8.94541752291711e-11,6.171759161343468e-11,0.029123277021747475,32.111111111111114
NGC3877_rotmod,11.35,169.0,7.0,30.28,189.75,0.0,0.5,0.7,137.54784494858507,8.155057029587711e-11,5.402082023104305e-11,0.03597705767245873,32.111111111111114
NGC3893_rotmod,1.74,145.0,6.8,17.89,202.16,0.0,0.5,0.7,144.0638223149726,3.9159416414119414e-10,3.8655391235101643e-10,0.040733827268167065,35.760400000000004
NGC3893_rotmod,3.5,174.0,6.8,17.67,210.45,0.0,0.5,0.7,149.85603141015045,2.8033666790633596e-10,2.0793608587625658e-10,0.03394485605680589,35.760400000000004
NGC3893_rotmod,5.24,194.0,6.4,27.48,211.51,0.0,0.5,0.7,152.06377099756534,2.3276711705635137e-10,1.4301107800018247e-10,0.028654481280214552,35.760400000000004
NGC3893_rotmod,6.98,190.0,5.5,42.57,187.95,0.0,0.5,0.7,139.55216282809806,1.6761050479791058e-10,9.042055649980476e-11,0.025143364741767208,35.760400000000004
NGC3893_rotmod,8.81,186.0,5.8,48.28,172.49,0.0,0.5,0.7,131.17682131382816,1.2726220238095033e-10,6.329767410988136e-11,0.027085032204718928,35.760400000000004
NGC3893_rotmod,10.9,188.0,7.0,45.48,161.01,0.0,0.5,0.7,122.59910460521316,1.0508449835424003e-10,4.4688682751849343e-11,0.032341078439603856,35.760400000000004
NGC3893_rotmod,13.12,187.0,8.5,43.32,148.11,0.0,0.5,0.7,113.3353803981793,8.637714250958842e-11,3.172828756064706e-11,0.039481316536659254,35.760400000000004
NGC3893_rotmod,15.33,179.0,12.6,43.11,134.96,0.0,0.5,0.7,104.71663143932773,6.773503536404886e-11,2.3181344782265094e-11,0.06114089912827902,35.760400000000004
NGC3893_rotmod,17.3,176.0,11.7,43.21,126.37,0.0,0.5,0.7,99.25619653200499,5.8026808826490555e-11,1.8455193791874157e-11,0.05774142543486415,35.760400000000004
NGC3893_rotmod,19.05,167.0,13.5,44.51,119.3,0.0,0.5,0.7,95.38021335685929,4.7444668558170026e-11,1.547643948565866e-11,0.0702152755172922,35.760400000000004
NGC3917_rotmod,0.87,24.3,3.9,0.0,35.64,0.0,0.5,0.7,25.201285681488557,2.1995951294528773e-11,2.3657867614559838e-11,0.1394031670306734,20.915377777777778
NGC3917_rotmod,1.74,49.6,3.9,0.0,47.54,0.0,0.5,0.7,33.615856377608466,4.58208941190773e-11,2.1046920742401143e-11,0.06829630965414041,20.915377777777778
NGC3917_rotmod,2.61,73.6,5.2,0.0,60.47,0.0,0.5,0.7,42.75874705835053,6.726119455842356e-11,2.270172659400271e-11,0.06136769852980733,20.915377777777778
NGC3917_rotmod,3.5,101.0,4.4,7.38,73.72,0.0,0.5,0.7,52.64773119518067,9.445482723320562e-11,2.5664968244861553e-11,0.03783951921533283,20.915377777777778
NGC3917_rotmod,4.37,107.0,3.5,13.36,85.03,0.0,0.5,0.7,61.59172062866892,8.490545099507674e-11,2.813278267212298e-11,0.028411788535726748,20.915377777777778
NGC3917_rotmod,5.24,115.0,3.5,14.01,96.27,0.0,0.5,0.7,69.4999032373427,8.179256889866741e-11,2.9873531630452666e-11,0.026435316289763155,20.915377777777778
NGC3917_rotmod,6.11,123.0,3.9,12.18,104.34,0.0,0.5,0.7,74.77813985383696,8.024508980360687e-11,2.965907210391518e-11,0.027540625681669626,20.915377777777778
NGC3917_rotmod,6.98,130.0,3.9,18.32,107.5,0.0,0.5,0.7,78.19045593932805,7.846585958683348e-11,2.8385825150163808e-11,0.026057668914195108,20.915377777777778
NGC3917_rotmod,7.85,134.0,3.5,21.34,109.28,0.0,0.5,0.7,80.16517198883814,7.412921391243697e-11,2.653085556737621e-11,0.022687025174050465,20.915377777777778
NGC3917_rotmod,8.72,136.0,3.9,21.77,108.62,0.0,0.5,0.7,79.83160464377501,6.874019924032451e-11,2.368550711232393e-11,0.024908065873862968,20.915377777777778
NGC3917_rotmod,9.6,137.0,4.0,27.37,107.75,0.0,0.5,0.7,80.95769358127738,6.336061092039718e-11,2.2125570400489695e-11,0.025360261716978204,20.915377777777778
NGC3917_rotmod,10.47,136.0,3.5,29.53,106.05,0.0,0.5,0.7,80.5935614674026,5.7250672146669504e-11,2.010497182615974e-11,0.022353392450902666,20.915377777777778
NGC3917_rotmod,11.35,137.0,3.5,32.11,103.37,0.0,0.5,0.7,79.83564711330396,5.3591353730027576e-11,1.819899027571704e-11,0.02219022900235593,20.915377777777778
NGC3917_rotmod,12.19,137.0,3.5,32.87,100.58,0.0,0.5,0.7,78.34925079412055,4.9898430257244707e-11,1.6319823030482e-11,0.02219022900235593,20.915377777777778
NGC3917_rotmod,13.12,137.0,5.0,30.82,96.92,0.0,0.5,0.7,75.14396582560705,4.636142262468087e-11,1.3947740009095634e-11,0.031700327146222756,20.915377777777778
NGC3917_rotmod,13.94,138.0,5.0,32.01,93.04,0.0,0.5,0.7,73.16324828764782,4.4273601713184e-11,1.2444362083211283e-11,0.03147061463067042,20.915377777777778
NGC3917_rotmod,14.86,137.0,7.5,31.79,88.38,0.0,0.5,0.7,70.11502192825728,4.093283074265228e-11,1.0721431957967603e-11,0.04755049071933414,20.915377777777778
NGC3949_rotmod,1.74,123.0,5.5,5.18,160.38,0.0,0.5,0.7,113.52402653183158,2.817801716666885e-10,2.4003566756411995e-10,0.03883934391004691,28.729600000000005
NGC3949_rotmod,2.61,145.0,5.5,14.22,184.96,0.0,0.5,0.7,131.5572468547438,2.610627760941294e-10,2.1490103146118745e-10,0.03294647793748807,28.729600000000005
NGC3949_rotmod,3.5,152.0,6.2,24.46,199.67,0.0,0.5,0.7,143.29112341663037,2.1392847058092175e-10,1.901165766929852e-10,0.03542928668158107,28.729600000000005
NGC3949_rotmod,4.37,157.0,6.6,32.44,188.3,0.0,0.5,0.7,137.0430538188638,1.8279626706067313e-10,1.3927785616042497e-10,0.03651393096256639,28.729600000000005
NGC3949_rotmod,5.24,161.0,8.8,37.39,178.75,0.0,0.5,0.7,131.80968610083252,1.6031343504138815e-10,1.074515833354318e-10,0.04747567007141138,28.729600000000005
NGC3949_rotmod,6.11,165.0,11.2,41.38,166.45,0.0,0.5,0.7,124.76019256958527,1.4440297243064294e-10,8.255821935930191e-11,0.058958766028077814,28.729600000000005
NGC3949_rotmod,7.07,169.0,25.5,46.55,155.24,0.0,0.5,0.7,119.23351584181354,1.3091923237032604e-10,6.51668518850163e-11,0.13105928152109964,28.729600000000005
NGC3953_rotmod,3.5,181.0,7.5,0.0,204.12,0.0,0.5,0.7,144.33463617579807,3.0334620086139096e-10,1.928956944724995e-10,0.03599125540634683,54.66137777777778
NGC3953_rotmod,5.24,203.0,6.5,0.0,218.93,0.0,0.5,0.7,154.80688760517086,2.548650262189176e-10,1.4821724149603567e-10,0.027811961895282136,54.66137777777778
NGC3953_rotmod,6.98,216.0,5.6,0.0,229.11,0.0,0.5,0.7,162.00523463764992,2.1662148786291733e-10,1.2185746159869889e-10,0.022518973135724166,54.66137777777778
NGC3953_rotmod,8.72,223.0,6.1,9.06,244.28,0.0,0.5,0.7,172.96948517007272,1.8481733174859957e-10,1.111915938058095e-10,0.023759608426994042,54.66137777777778
NGC3953_rotmod,10.47,224.0,5.6,19.18,247.46,0.0,0.5,0.7,176.02868573047974,1.553097818788543e-10,9.59112753650901e-11,0.021714724095162587,54.66137777777778
NGC3953_rotmod,12.19,223.0,6.1,28.88,242.84,0.0,0.5,0.7,174.12549267697707,1.3220731196454376e-10,8.060657452025547e-11,0.023759608426994042,54.66137777777778
NGC3953_rotmod,13.94,224.0,6.1,35.56,233.58,0.0,0.5,0.7,168.95064900733587,1.166494559735728e-10,6.636000496461642e-11,0.02365353874651639,54.66137777777778
NGC3953_rotmod,15.68,215.0,9.7,37.5,218.76,0.0,0.5,0.7,159.16726673534353,9.55389175092894e-11,5.2361359439599524e-11,0.039187502088014345,54.66137777777778
NGC3972_rotmod,0.87,39.6,4.9,0.0,48.19,0.0,0.5,0.7,34.07547578537972,5.841448793718478e-11,4.325278327156109e-11,0.10747691723868352,18.03417777777778
NGC3972_rotmod,1.74,73.0,5.2,5.93,61.19,0.0,0.5,0.7,43.672336209550316,9.925352203131622e-11,3.5523279745272746e-11,0.06187209057251806,18.03417777777778
NGC3972_rotmod,2.61,89.4,6.6,7.31,74.23,0.0,0.5,0.7,52.99511817139386,9.923936690338532e-11,3.487230683067394e-11,0.06412401746222508,18.03417777777778
NGC3972_rotmod,3.5,102.0,5.3,13.47,83.56,0.0,0.5,0.7,60.601796178001194,9.633447922108335e-11,3.4005753568672064e-11,0.04513256380563205,18.03417777777778
NGC3972_rotmod,4.37,110.0,4.4,16.7,88.18,0.0,0.5,0.7,64.5503384964014,8.973324806013002e-11,3.0900468625471415e-11,0.03474355855226014,18.03417777777778
NGC3972_rotmod,5.24,116.0,4.4,20.91,99.34,0.0,0.5,0.7,73.29014872409525,8.322123305107514e-11,3.3220745471547414e-11,0.032946477937488075,18.03417777777778
NGC3972_rotmod,6.11,123.0,4.4,24.68,106.44,0.0,0.5,0.7,79.20757034526434,8.024508980360687e-11,3.327680547408217e-11,0.031071475128037526,18.03417777777778
